Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
945,68.90161642144139,100,Rural,20670.48492643242,29,0.19428211640037385,6.720418776643294,1352.2035301466021,161.29005063943907,0.0676101765073301,0.8034277663457752,0.909982552925978,0.12653766955604123,
69,40.922044835022966,50,Urban,20461.02241751148,20,0.18901289391589104,6.345437423759418,680.4464180972078,152.29049817022604,0.03402232090486039,0.7816375999139726,0.8592079657852429,0.06367540247024898,
247,19.277055872959707,50,Urban,9638.527936479853,5,0.0884756172400028,2.451437676686952,79.62805551600252,58.83450424048685,0.003981402775800126,0.3658791084440875,0.33193846834716756,0.007451502936974012,
855,56.39143413562751,50,Urban,28195.717067813755,18,0.2538490704746745,5.1943048629345725,822.4709883379453,124.66331671042974,0.04112354941689726,1.0497589559922382,0.7033381336705811,0.0769659003407972,
201,58.222118284875734,100,Rural,17466.63548546272,46,0.13711682055247976,4.552650572248715,1513.7696988993764,109.26361373396915,0.07568848494496883,0.5670283138047044,0.6164545288030483,0.14165684800609132,
383,24.51096165709635,50,Urban,12255.480828548174,3,0.09614630850969116,3.527341607903962,51.91900659523322,84.6561985896951,0.002595950329761661,0.3976002285724756,0.47762192031219036,0.004858521630625588,
525,18.92122459531895,100,Urban,11352.73475719137,18,0.08893394685691146,2.947682415616438,384.1946504218575,70.74437797479452,0.019209732521092874,0.36777446941289726,0.39913280093497855,0.03595249874477777,
195,12.51563664006509,300,Urban,15018.763968078107,21,0.11497948304244766,3.501153699988806,724.3707431674202,84.02768879973135,0.03621853715837101,0.475482308654776,0.474075930085622,0.0677857908898119,
365,19.201376749163828,50,Urban,9600.688374581914,1,0.0669548730093667,2.526357792383811,12.051877141686006,60.63258701721146,0.0006025938570843004,0.2768829425196493,0.34208307397565635,0.0011278009658200882,
776,156.99188918126833,50,Urban,78495.94459063417,31,0.5460066518062036,10.962148682426523,3046.717117078616,263.09156837823656,0.1523358558539308,2.2579376465437218,1.484336672330279,0.28510832518669066,
957,155.335863617535,300,Urban,186403.03634104203,210,1.1521124217094287,34.9924166493698,72583.08256769401,839.8179995848752,3.629154128384701,4.764407176035101,4.738170297706905,6.792242375165198,
923,27.068955362201734,200,Urban,23008.612057871473,6,0.13750601165959367,3.9586682147984993,247.51082098726863,95.00803715516398,0.012375541049363432,0.5686377616924646,0.5360259721922483,0.023161781329054738,
675,77.01576988718621,50,Urban,38507.884943593104,26,0.22691873506798302,8.871121330718506,1061.9796801181606,212.90691193724413,0.053098984005908026,0.9383921476435363,1.2011997918789519,0.09937885151316904,
644,173.09261078527803,50,Urban,86546.30539263901,55,0.49923752592111365,11.88586524856122,4942.451506619025,285.2607659654693,0.24712257533095125,2.0645301675642007,1.6094130979174233,0.46250899483564545,
939,134.83397194373669,200,Rural,57304.43807608809,101,0.3243291459106041,10.098001298075458,9827.173121091304,242.35203115381097,0.4913586560545652,1.3412199027253764,1.3673262494606409,0.9196156919748938,
738,52.504798651376284,150,Rural,18376.679527981698,62,0.10363910727910373,3.9026824762867127,1927.6873953913296,93.6643794308811,0.09638436976956648,0.42858569800488466,0.5284451878763268,0.18039079562152022,
470,33.634247663186244,100,Urban,20180.548597911747,33,0.10539529941769955,3.1991742033699038,834.7307713881805,76.7801808808777,0.041736538569409024,0.4358481962385273,0.4331862054423275,0.07811315690525183,
106,62.17201024833825,250,Rural,31086.005124169125,46,0.15773763142462527,4.491033089606947,2176.7793136598284,107.78479415056671,0.10883896568299142,0.6523029254169478,0.6081111746129638,0.20370053423721698,
917,70.38427984338021,100,Urban,42230.567906028125,63,0.20635875107303187,7.594117995312295,3120.144316224242,182.25883188749506,0.1560072158112121,0.8533690774648716,1.0282863479598583,0.2919795590318704,
180,35.11564533266979,200,Rural,14924.149266384662,21,0.07240385959359806,1.9958192764945524,456.1443154396678,47.899662635869255,0.022807215771983393,0.29941649939729437,0.2702451708389703,0.04268546662551128,
244,80.27717780937404,50,Rural,20069.29445234351,28,0.09702960992648509,3.375300323219244,489.0292340294848,81.00720775726185,0.02445146170147424,0.4012530037092377,0.457034674042896,0.04576279993305296,
953,6.545738746348002,100,Urban,3927.443247808801,3,0.01889566637122376,0.7445784541420428,13.604879787281106,17.869882899409028,0.0006802439893640553,0.07814050674104181,0.10082011628630647,0.0012731291883892636,
240,33.02469133552562,300,Rural,19814.81480131537,25,0.09264078136216876,3.144024769637288,694.8058602162656,75.45659447129492,0.03474029301081328,0.3831035888498862,0.42571866150371984,0.06501914274407702,
976,3.875877493316237,250,Urban,3875.877493316237,5,0.0179425365928009,0.44644078276212773,26.91380488920135,10.714578786291066,0.0013456902444600675,0.07419896573302731,0.06045059641819937,0.0025185632736784086,
401,35.504348559968406,150,Urban,24853.043991977884,5,0.11484302214744332,2.7463118233556734,172.26453322116498,65.91148376053616,0.00861322666105825,0.47491799283354535,0.37186608858863973,0.016120319238186125,
55,22.185927156488443,150,Urban,15530.14900954191,23,0.06815087407337797,2.109329326729087,470.24103110630796,50.62390384149809,0.023512051555315397,0.2818288453191923,0.2856150709490897,0.04400462125651375,
905,44.38532585267736,100,Urban,26631.195511606416,10,0.11516612882347599,4.195709794888892,276.3987091763424,100.69703507733342,0.013819935458817118,0.4762541573752233,0.5681227371959321,0.025865077074366517,
469,62.662476451143256,50,Rural,15665.619112785815,3,0.06772958638093007,2.633055008573078,36.57397664570224,63.19332020575387,0.0018286988322851118,0.28008666628592055,0.3565304779849791,0.0034225511677539295,
393,3.8342745103341396,200,Urban,3259.1333337840188,3,0.013995204770974911,0.3201555659605849,12.59568429387742,7.683733583054038,0.0006297842146938711,0.05787530173659603,0.04335086680294505,0.0011786898210789918,
317,210.7061963518471,150,Urban,147494.33744629298,230,0.6295967656154265,22.022340812868492,43442.176827464435,528.5361795088438,2.172108841373222,2.603613407497106,2.9819489797196166,4.065269534973651,
626,72.4271204586305,300,Rural,43456.2722751783,54,0.1807693345921078,4.154852810002506,2928.4632203921465,99.71646744006014,0.1464231610196073,0.7475474603944029,0.5625904713286639,0.2740422599317031,
713,49.611216717640225,100,Urban,29766.730030584135,9,0.12039286958588086,4.49203840583758,260.04859830550265,107.80892174010194,0.013002429915275133,0.497868646314357,0.6082473000927078,0.024335052281164973,
843,102.4599409383505,250,Rural,51229.97046917525,134,0.20256762958315935,7.518130168591288,8143.218709243006,180.4351240461909,0.40716093546215026,0.8376914004507052,1.0179971682451656,0.762033151947953,
472,134.56421329316117,250,Urban,134564.21329316118,80,0.5219324448103428,15.603822817925378,12526.378675448228,374.4917476302091,0.6263189337724114,2.1583819761012055,2.1128454929936025,1.1722042800730315,
148,24.9823540966699,250,Rural,12491.17704833495,7,0.0481828145099968,1.5059417129606196,101.18391047099328,36.14260111105487,0.005059195523549664,0.1992535996377742,0.20391298966075758,0.009468675345181565,
359,93.41757810406841,100,Urban,56050.54686244105,60,0.21557684737382857,7.715556332556147,3104.3066021831314,185.17335198134754,0.15521533010915656,0.8914892846055382,1.044729782784532,0.2904974837516499,
232,12.649974517429895,600,Urban,25299.94903485979,21,0.09247524595721633,2.7409069430080035,5825.940495304629,65.78176663219209,0.29129702476523145,0.382419039272621,0.3711342373483382,0.5451848903013077,
487,61.30446544395489,50,Urban,30652.232721977445,36,0.11191300668049733,4.458713306446666,725.1962832896228,107.00911935471999,0.03625981416448114,0.4628013048666726,0.6037348939424168,0.06786304399621164,
177,22.249780238315516,200,Rural,9456.156601284094,19,0.03429682545172196,1.240971595594385,195.49190507481518,29.78331829426524,0.00977459525374076,0.14182994490672987,0.168034543411541,0.018293910298071783,
764,52.41648276704752,100,Urban,31449.889660228513,46,0.11184665726180218,3.0829954659486587,1234.787096170296,73.9918911827678,0.06173935480851481,0.4625269256996743,0.41745495005661665,0.11554997310968472,
829,90.19779473794252,250,Urban,90197.79473794252,36,0.3207189910785118,11.769629228667837,3463.765103647928,282.47110148802807,0.1731882551823964,1.326290589175317,1.59367408616236,0.3241352017899476,
986,20.59737676928945,200,Rural,8753.885126948016,27,0.030705467692695446,1.0518019741907791,248.71428831083313,25.2432473805787,0.012435714415541657,0.1269783641439537,0.14241991123725337,0.023274400433439257,
47,20.548401066127997,200,Rural,8733.0704531044,19,0.030490860012058866,0.7803945728847534,173.79790206873554,18.729469749234084,0.008689895103436776,0.12609088271905933,0.10566982048668531,0.016263810152250202,
