Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
378,678.8398351045004,100,Urban,407303.9010627002,473,2.5675207614163305,66.54078442293847,291464.9568359818,1596.9788261505232,14.573247841799091,10.281015380538655,8.797809223733767,21.56739791503435,
957,155.335863617535,300,Urban,186403.03634104203,210,1.1521124217094287,34.9924166493698,72583.08256769401,839.8179995848752,3.629154128384701,4.613355305906168,4.62658516319555,5.370896867434306,
923,27.068955362201734,200,Urban,23008.612057871473,6,0.13750601165959367,3.9586682147984993,247.51082098726863,95.00803715516398,0.012375541049363432,0.5506095382103026,0.5234024220767959,0.01831494400719069,
675,77.01576988718621,50,Urban,38507.884943593104,26,0.22691873506798302,8.871121330718506,1061.9796801181606,212.90691193724413,0.053098984005908026,0.9086411453511962,1.1729112264770938,0.07858282034117148,
644,173.09261078527803,50,Urban,86546.30539263901,55,0.49923752592111365,11.88586524856122,4942.451506619025,285.2607659654693,0.24712257533095125,1.9990758243005142,1.5715110037055786,0.365724303450308,
939,134.83397194373669,200,Rural,57304.43807608809,101,0.3243291459106041,10.098001298075458,9827.173121091304,242.35203115381097,0.4913586560545652,1.2986975558571536,1.335125363067678,0.7271767947107837,
738,52.504798651376284,150,Rural,18376.679527981698,62,0.10363910727910373,3.9026824762867127,1927.6873953913296,93.6643794308811,0.09638436976956648,0.41499771763247095,0.5160001671898404,0.14264219466903827,
470,33.634247663186244,100,Urban,20180.548597911747,33,0.10539529941769955,3.1991742033699038,834.7307713881805,76.7801808808777,0.041736538569409024,0.42202996393770625,0.42298455840019,0.061767187705461954,
106,62.17201024833825,250,Rural,31086.005124169125,46,0.15773763142462527,4.491033089606947,2176.7793136598284,107.78479415056671,0.10883896568299142,0.6316221621794109,0.5937899993589032,0.1610741344021538,
917,70.38427984338021,100,Urban,42230.567906028125,63,0.20635875107303187,7.594117995312295,3120.144316224242,182.25883188749506,0.1560072158112121,0.826313666309072,1.004069938830617,0.23087987918290118,
180,35.11564533266979,200,Rural,14924.149266384662,21,0.07240385959359806,1.9958192764945524,456.1443154396678,47.899662635869255,0.022807215771983393,0.2899237292560451,0.26388082725391504,0.03375310042265007,
244,80.27717780937404,50,Rural,20069.29445234351,28,0.09702960992648509,3.375300323219244,489.0292340294848,81.00720775726185,0.02445146170147424,0.3885315854161079,0.4462713894044965,0.03618647056885674,
953,6.545738746348002,100,Urban,3927.443247808801,3,0.01889566637122376,0.7445784541420428,13.604879787281106,17.869882899409028,0.0006802439893640553,0.07566312199201634,0.09844577650314112,0.001006714011673173,
240,33.02469133552562,300,Rural,19814.81480131537,25,0.09264078136216876,3.144024769637288,694.8058602162656,75.45659447129492,0.03474029301081328,0.3709575838148928,0.4156928770504096,0.05141322862156166,
976,3.875877493316237,250,Urban,3875.877493316237,5,0.0179425365928009,0.44644078276212773,26.91380488920135,10.714578786291066,0.0013456902444600675,0.07184654451429061,0.05902696925649079,0.001991528401061433,
401,35.504348559968406,150,Urban,24853.043991977884,5,0.11484302214744332,2.7463118233556734,172.26453322116498,65.91148376053616,0.00861322666105825,0.4598610826399281,0.3631085461390877,0.012746979173620708,
55,22.185927156488443,150,Urban,15530.14900954191,23,0.06815087407337797,2.109329326729087,470.24103110630796,50.62390384149809,0.023512051555315397,0.2728936782419802,0.2788887622459711,0.03479620858693143,
905,44.38532585267736,100,Urban,26631.195511606416,10,0.11516612882347599,4.195709794888892,276.3987091763424,100.69703507733342,0.013819935458817118,0.46115488511107694,0.5547432999731613,0.020452547739255738,
469,62.662476451143256,50,Rural,15665.619112785815,3,0.06772958638093007,2.633055008573078,36.57397664570224,63.19332020575387,0.0018286988322851118,0.2712067336568469,0.3481340931267555,0.002706347672859086,
393,3.8342745103341396,200,Urban,3259.1333337840188,3,0.013995204770974911,0.3201555659605849,12.59568429387742,7.683733583054038,0.0006297842146938711,0.056040409747187124,0.04232994269100853,0.0009320370384391486,
317,210.7061963518471,150,Urban,147494.33744629298,230,0.6295967656154265,22.022340812868492,43442.176827464435,528.5361795088438,2.172108841373222,2.521067844163771,2.9117233109273735,3.2145707123908482,
626,72.4271204586305,300,Rural,43456.2722751783,54,0.1807693345921078,4.154852810002506,2928.4632203921465,99.71646744006014,0.1464231610196073,0.7238470423296567,0.5493413203962044,0.21669614158549583,
713,49.611216717640225,100,Urban,29766.730030584135,9,0.12039286958588086,4.49203840583758,260.04859830550265,107.80892174010194,0.013002429915275133,0.48208410327978624,0.5939229190484342,0.019242696129874216,
843,102.4599409383505,250,Rural,51229.97046917525,134,0.20256762958315935,7.518130168591288,8143.218709243006,180.4351240461909,0.40716093546215026,0.8111330380031225,0.9940230719561847,0.6025699971548508,
472,134.56421329316117,250,Urban,134564.21329316118,80,0.5219324448103428,15.603822817925378,12526.378675448228,374.4917476302091,0.6263189337724114,2.089952133332396,2.0630874358272107,0.9269086625731913,
148,24.9823540966699,250,Rural,12491.17704833495,7,0.0481828145099968,1.5059417129606196,101.18391047099328,36.14260111105487,0.005059195523549664,0.19293641730151248,0.1991107860778851,0.007487259131996336,
359,93.41757810406841,100,Urban,56050.54686244105,60,0.21557684737382857,7.715556332556147,3104.3066021831314,185.17335198134754,0.15521533010915656,0.8632253015612437,1.0201261265173758,0.22970794316528453,
232,12.649974517429895,600,Urban,25299.94903485979,21,0.09247524595721633,2.7409069430080035,5825.940495304629,65.78176663219209,0.29129702476523145,0.37029473735619434,0.36239393018455274,0.4310994304617395,
487,61.30446544395489,50,Urban,30652.232721977445,36,0.11191300668049733,4.458713306446666,725.1962832896228,107.00911935471999,0.03625981416448114,0.4481285449586083,0.5895167812286618,0.05366201473411712,
177,22.249780238315516,200,Rural,9456.156601284094,19,0.03429682545172196,1.240971595594385,195.49190507481518,29.78331829426524,0.00977459525374076,0.13733333543846155,0.16407728650623196,0.014465724290448075,
764,52.41648276704752,100,Urban,31449.889660228513,46,0.11184665726180218,3.0829954659486587,1234.787096170296,73.9918911827678,0.06173935480851481,0.447862864772358,0.4076237781426308,0.09136997096512325,
829,90.19779473794252,250,Urban,90197.79473794252,36,0.3207189910785118,11.769629228667837,3463.765103647928,282.47110148802807,0.1731882551823964,1.2842415647264753,1.5561426497431687,0.2563066280267236,
986,20.59737676928945,200,Rural,8753.885126948016,27,0.030705467692695446,1.0518019741907791,248.71428831083313,25.2432473805787,0.012435714415541657,0.12295261263674968,0.1390658855366163,0.01840399642339475,
47,20.548401066127997,200,Rural,8733.0704531044,19,0.030490860012058866,0.7803945728847534,173.79790206873554,18.729469749234084,0.008689895103436776,0.12209326812878578,0.1031812689167884,0.012860443160664205,
332,58.48166617938208,600,Urban,116963.33235876416,56,0.40642450069273656,14.877070668191859,68279.31611637975,357.0496960366046,3.4139658058189872,1.6274285316177117,1.9669985961517682,5.052433047301363,
41,30.89066446400898,50,Urban,15445.33223200449,17,0.05305456271003207,1.3119734077095058,162.34696189269812,31.48736178502814,0.008117348094634906,0.21244415368571398,0.17346491851185772,0.012013113224472837,
44,47.42207868381058,300,Urban,56906.4944205727,7,0.19284804854130352,5.719861824857059,404.9809019367374,137.27668379656942,0.02024904509683687,0.7722133284976039,0.7562617957936577,0.029967184922934948,
509,65.71485426988265,250,Rural,32857.427134941325,29,0.1106350524855391,2.9825678377688107,962.5249566241902,71.58162810645146,0.04812624783120951,0.4430112867336966,0.39434555905969215,0.07122351505998382,
545,18.760451893683058,300,Urban,22512.54227241967,15,0.07492870138500946,2.6203951239724708,337.17915623254254,62.8894829753393,0.016858957811627127,0.3000338470323111,0.34646024376539697,0.02495009043305006,
171,76.68628723861353,100,Urban,46011.772343168115,8,0.15289421154128735,3.8069251389372014,293.5568861592717,91.36620333449284,0.014677844307963584,0.6122278596821118,0.5033394389901396,0.021722193443852962,
674,33.90918932911426,100,Urban,20345.513597468558,31,0.06676371669587002,1.8220376050197755,496.7220522172729,43.72890252047461,0.024836102610863647,0.26733914230688616,0.24090397169869845,0.036755712486461964,
922,62.39976692275934,100,Urban,37439.8601536556,19,0.11783972730887436,3.0065447198897766,537.3491565284671,72.15707327735464,0.026867457826423358,0.47186066305952973,0.3975157055572061,0.03976197757687631,
636,3.915233197607165,300,Urban,4698.279837128598,1,0.014481726121137333,0.5738530829061694,4.3445178363412,13.772473989748066,0.00021722589181706,0.05798856672381116,0.07587301516871726,0.00032147928156613066,
788,28.839577878063164,50,Urban,14419.788939031581,1,0.041835264936713745,1.3139404460708755,7.530347688608474,31.53457070570101,0.00037651738443042373,0.16751919155894227,0.1737249940187694,0.0005572196630491407,
185,45.675716343134916,200,Urban,38824.35889166468,8,0.1117960394185282,3.321030157620585,268.3104946044677,79.70472378289404,0.013415524730223385,0.44766017787180795,0.4390959620689443,0.019854047857872176,
613,92.37301420887287,100,Urban,55423.80852532372,14,0.159435415503233,4.014510591362344,535.7029960908629,96.34825419269625,0.02678514980454315,0.6384205275470082,0.5307857221065329,0.039640167402592554,
850,183.07608152282288,250,Rural,91538.04076141144,258,0.26080732984580585,9.17481383448429,20186.48733006537,220.19553202762296,1.0093243665032685,1.0443398198746474,1.213064475856107,1.493730187946121,
179,28.287255106008686,150,Rural,9900.53928710304,1,0.02700371945421403,1.01838169217411,8.101115836264208,24.441160612178642,0.0004050557918132104,0.10812985788180257,0.13464716297516907,0.0005994545302913306,
729,32.67783591338903,250,Rural,16338.917956694517,2,0.04447142980820644,0.9797250434563568,26.682857884923862,23.513401042952562,0.0013341428942461931,0.17807507566190134,0.12953610479337757,0.0019744391221559734,
448,7.058623724590719,250,Rural,3529.3118622953593,6,0.00956306430472379,0.22475237871966205,17.213515748502818,5.3940570892718895,0.0008606757874251409,0.03829297611899737,0.029716039083457324,0.0012737405816973986,
300,17.853008770387493,100,Rural,5355.902631116248,16,0.014483575440947492,0.5162259542514335,55.61692969323837,12.389422902034404,0.0027808464846619182,0.057995971877334164,0.06825374093844304,0.0041154602821826414,
