Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
738,52.504798651376284,150,Rural,18376.679527981698,62,0.10363910727910373,3.9026824762867127,1927.6873953913296,93.6643794308811,0.09638436976956648,0.5164964797361165,0.6294784076801884,0.19846724805716986,2.8106082981403716e-05
470,33.634247663186244,100,Urban,20180.548597911747,33,0.10539529941769955,3.1991742033699038,834.7307713881805,76.7801808808777,0.041736538569409024,0.5252486494637293,0.5160068992712173,0.08594065586677742,2.602747130066034e-05
106,62.17201024833825,250,Rural,31086.005124169125,46,0.15773763142462527,4.491033089606947,2176.7793136598284,107.78479415056671,0.10883896568299142,0.7861022107545554,0.7243757019081483,0.22411278978256702,2.5287977905638547e-05
917,70.38427984338021,100,Urban,42230.567906028125,63,0.20635875107303187,7.594117995312295,3120.144316224242,182.25883188749506,0.1560072158112121,1.0284107157053104,1.2248839951675994,0.3212380064644949,2.4352282403441506e-05
244,80.27717780937404,50,Rural,20069.29445234351,28,0.09702960992648509,3.375300323219244,489.0292340294848,81.00720775726185,0.02445146170147424,0.483557348889888,0.5444149468506195,0.05034856093855127,2.4094387076642972e-05
953,6.545738746348002,100,Urban,3927.443247808801,3,0.01889566637122376,0.7445784541420428,13.604879787281106,17.869882899409028,0.0006802439893640553,0.09416855682404128,0.12009587317292077,0.0014007058706643448,2.3977063672805405e-05
240,33.02469133552562,300,Rural,19814.81480131537,25,0.09264078136216876,3.144024769637288,694.8058602162656,75.45659447129492,0.03474029301081328,0.4616851564024509,0.5071116386546012,0.07153452750731054,2.3299998563287242e-05
976,3.875877493316237,250,Urban,3875.877493316237,5,0.0179425365928009,0.44644078276212773,26.91380488920135,10.714578786291066,0.0013456902444600675,0.08941853351516307,0.07200812127662201,0.002770941390122564,2.3070526266467658e-05
401,35.504348559968406,150,Urban,24853.043991977884,5,0.11484302214744332,2.7463118233556734,172.26453322116498,65.91148376053616,0.00861322666105825,0.5723323774072199,0.44296301430190993,0.01773569092581893,2.3028663112331772e-05
55,22.185927156488443,150,Urban,15530.14900954191,23,0.06815087407337797,2.109329326729087,470.24103110630796,50.62390384149809,0.023512051555315397,0.339637106821512,0.34022169980015665,0.04841420013969073,2.1869533036214583e-05
905,44.38532585267736,100,Urban,26631.195511606416,10,0.11516612882347599,4.195709794888892,276.3987091763424,100.69703507733342,0.013819935458817118,0.5739426137854692,0.6767418914612207,0.028456943437992783,2.1551515159555393e-05
469,62.662476451143256,50,Rural,15665.619112785815,3,0.06772958638093007,2.633055008573078,36.57397664570224,63.19332020575387,0.0018286988322851118,0.33753757493805503,0.4246953945656225,0.0037655153593542934,2.154639229435668e-05
393,3.8342745103341396,200,Urban,3259.1333337840188,3,0.013995204770974911,0.3201555659605849,12.59568429387742,7.683733583054038,0.0006297842146938711,0.06974658685478748,0.05163910133487708,0.0012968030009322601,2.1400347795469956e-05
317,210.7061963518471,150,Urban,147494.33744629298,230,0.6295967656154265,22.022340812868492,43442.176827464435,528.5361795088438,2.172108841373222,3.1376622361082234,3.5520665881752005,4.472638719935992,2.1273103025061814e-05
626,72.4271204586305,300,Rural,43456.2722751783,54,0.1807693345921078,4.154852810002506,2928.4632203921465,99.71646744006014,0.1464231610196073,0.9008831454870027,0.6701519139405882,0.30150326125356,2.073079669103547e-05
713,49.611216717640225,100,Urban,29766.730030584135,9,0.12039286958588086,4.49203840583758,260.04859830550265,107.80892174010194,0.013002429915275133,0.5999906305539395,0.7245378531628097,0.02677359917910353,2.0156417246283786e-05
843,102.4599409383505,250,Rural,51229.97046917525,134,0.20256762958315935,7.518130168591288,8143.218709243006,180.4351240461909,0.40716093546215026,1.009517259796839,1.2126276313824191,0.8383943430947369,1.9705599096611996e-05
472,134.56421329316117,250,Urban,134564.21329316118,80,0.5219324448103428,15.603822817925378,12526.378675448228,374.4917476302091,0.6263189337724114,2.601105677981466,2.5167995605158886,1.2896675621689904,1.9329847173517858e-05
148,24.9823540966699,250,Rural,12491.17704833495,7,0.0481828145099968,1.5059417129606196,101.18391047099328,36.14260111105487,0.005059195523549664,0.2401241648210272,0.2428990309341231,0.010417504574056944,1.9223501827879004e-05
359,93.41757810406841,100,Urban,56050.54686244105,60,0.21557684737382857,7.715556332556147,3104.3066021831314,185.17335198134754,0.15521533010915656,1.0743500759933933,1.244471243585596,0.31960741660393427,1.9167521748361483e-05
232,12.649974517429895,600,Urban,25299.94903485979,21,0.09247524595721633,2.7409069430080035,5825.940495304629,65.78176663219209,0.29129702476523145,0.46086019316054094,0.44209124072165434,0.5998163292514599,1.8215854606091898e-05
487,61.30446544395489,50,Urban,30652.232721977445,36,0.11191300668049733,4.458713306446666,725.1962832896228,107.00911935471999,0.03625981416448114,0.5577303346650483,0.7191627219222235,0.0746634080763708,1.8195422817116986e-05
177,22.249780238315516,200,Rural,9456.156601284094,19,0.03429682545172196,1.240971595594385,195.49190507481518,29.78331829426524,0.00977459525374076,0.17092186605036558,0.20016099918903768,0.020127091410366216,1.8075194104458393e-05
764,52.41648276704752,100,Urban,31449.889660228513,46,0.11184665726180218,3.0829954659486587,1234.787096170296,73.9918911827678,0.06173935480851481,0.5573996753021082,0.49726799158846796,0.12712890974922483,1.772342228618357e-05
829,90.19779473794252,250,Urban,90197.79473794252,36,0.3207189910785118,11.769629228667837,3463.765103647928,282.47110148802807,0.1731882551823964,1.5983370971198012,1.8983679842940286,0.35661587541682693,1.7720356708981116e-05
986,20.59737676928945,200,Rural,8753.885126948016,27,0.030705467692695446,1.0518019741907791,248.71428831083313,25.2432473805787,0.012435714415541657,0.1530239538750435,0.1696491159430542,0.025606662403645557,1.7480690191372694e-05
47,20.548401066127997,200,Rural,8733.0704531044,19,0.030490860012058866,0.7803945728847534,173.79790206873554,18.729469749234084,0.008689895103436776,0.15195443374424364,0.1258727903401348,0.017893560659345997,1.739988639278954e-05
332,58.48166617938208,600,Urban,116963.33235876416,56,0.40642450069273656,14.877070668191859,68279.31611637975,357.0496960366046,3.4139658058189872,2.025459591435827,2.399578959359608,7.029774641490819,1.7317047578835142e-05
41,30.89066446400898,50,Urban,15445.33223200449,17,0.05305456271003207,1.3119734077095058,162.34696189269812,31.48736178502814,0.008117348094634906,0.26440303851590236,0.21161314983265328,0.01671461609092749,1.7118637174280336e-05
44,47.42207868381058,300,Urban,56906.4944205727,7,0.19284804854130352,5.719861824857059,404.9809019367374,137.27668379656942,0.02024904509683687,0.9610786971304408,0.9225781332555438,0.04169526932388239,1.6888734878439356e-05
509,65.71485426988265,250,Rural,32857.427134941325,29,0.1106350524855391,2.9825678377688107,962.5249566241902,71.58162810645146,0.04812624783120951,0.5513615144359975,0.4810696398501791,0.0990978515418315,1.6780422647568387e-05
545,18.760451893683058,300,Urban,22512.54227241967,15,0.07492870138500946,2.6203951239724708,337.17915623254254,62.8894829753393,0.016858957811627127,0.3734151278661105,0.42265343392746485,0.03471466348729555,1.6586981752104688e-05
171,76.68628723861353,100,Urban,46011.772343168115,8,0.15289421154128735,3.8069251389372014,293.5568861592717,91.36620333449284,0.014677844307963584,0.7619645142295263,0.6140333448023556,0.030223483062426316,1.6560207864774063e-05
674,33.90918932911426,100,Urban,20345.513597468558,31,0.06676371669587002,1.8220376050197755,496.7220522172729,43.72890252047461,0.024836102610863647,0.332724060953668,0.29388333212097384,0.051140583783741124,1.6353682071464956e-05
922,62.39976692275934,100,Urban,37439.8601536556,19,0.11783972730887436,3.0065447198897766,537.3491565284671,72.15707327735464,0.026867457826423358,0.587266775312809,0.4849369617935726,0.05532339351132014,1.5685602801469564e-05
636,3.915233197607165,300,Urban,4698.279837128598,1,0.014481726121137333,0.5738530829061694,4.3445178363412,13.772473989748066,0.00021722589181706,0.07217121758803596,0.09255893275074754,0.0004472947746482972,1.536120028817699e-05
788,28.839577878063164,50,Urban,14419.788939031581,1,0.041835264936713745,1.3139404460708755,7.530347688608474,31.53457070570101,0.00037651738443042373,0.2084904785068243,0.2119304208848294,0.0007752955101770523,1.4458635933462305e-05
185,45.675716343134916,200,Urban,38824.35889166468,8,0.1117960394185282,3.321030157620585,268.3104946044677,79.70472378289404,0.013415524730223385,0.5571474159132614,0.5356615067147241,0.02762421210841432,1.4350460170325625e-05
613,92.37301420887287,100,Urban,55423.80852532372,14,0.159435415503233,4.014510591362344,535.7029960908629,96.34825419269625,0.02678514980454315,0.7945632977223485,0.6475155870406427,0.05515391119136879,1.433613674093335e-05
850,183.07608152282288,250,Rural,91538.04076141144,258,0.26080732984580585,9.17481383448429,20186.48733006537,220.19553202762296,1.0093243665032685,1.2997609810741304,1.4798404016686513,2.078322760172269,1.4199134810650816e-05
179,28.287255106008686,150,Rural,9900.53928710304,1,0.02700371945421403,1.01838169217411,8.101115836264208,24.441160612178642,0.0004050557918132104,0.1345758990409151,0.16425863233699559,0.0008340595939256653,1.359278470984108e-05
729,32.67783591338903,250,Rural,16338.917956694517,2,0.04447142980820644,0.9797250434563568,26.682857884923862,23.513401042952562,0.0013341428942461931,0.22162808565026712,0.15802355535367504,0.002747163978652435,1.3564428577074765e-05
448,7.058623724590719,250,Rural,3529.3118622953593,6,0.00956306430472379,0.22475237871966205,17.213515748502818,5.3940570892718895,0.0008606757874251409,0.04765854491179929,0.0362511606666496,0.0017722370899772265,1.3503636621333767e-05
300,17.853008770387493,100,Rural,5355.902631116248,16,0.014483575440947492,0.5162259542514335,55.61692969323837,12.389422902034404,0.0027808464846619182,0.07218043386938892,0.08326403535512873,0.005726104246983117,1.3476800987762817e-05
532,10.29085460225728,300,Urban,12349.025522708736,12,0.033355210917354064,1.2282406731362914,120.07875930247464,29.477776155270995,0.006003937965123732,0.16622923018116953,0.19810758058634223,0.012362845223690161,1.3460918829221712e-05
514,34.722020019688244,250,Urban,34722.02001968824,54,0.08955224306388948,3.4197171914836866,1450.7463376350095,82.07321259560848,0.07253731688175047,0.44629309832252706,0.5515791114166912,0.1493632390541143,1.2853316082113535e-05
983,13.320452170105579,150,Urban,9324.316519073906,6,0.02382842453737557,0.902776669108787,42.89116416727602,21.666640058610888,0.002144558208363801,0.11875148015380142,0.14561226121119744,0.004415908584866526,1.2735676648350829e-05
