Avg supply int min,Cost,Diameter (mm),Downstream Properties,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Land ,Lenght (mm),Ref,burst_points,leakage_points,supply_points,total_points
0.04340693846226804,9473.493715487339,100.0,27.0,0.13397203229095075,868.1387692453609,99.27986119086569,4.136660882952737,Rural,31.578312384957794,719.0,0.6629859368578421,0.683037216812159,0.20975308360258052,2.2141048477149944e-05
0.041736538569409024,20180.548597911747,100.0,33.0,0.10539529941769955,834.7307713881805,76.7801808808777,3.1991742033699038,Urban,33.634247663186244,470.0,0.5518104960865062,0.5623082919686924,0.23049233914852454,1.1421510075914167e-05
0.11506257192304428,42497.86047027176,250.0,95.0,0.08074566450739949,2301.2514384608858,44.028818718176936,1.8345341132573723,Rural,84.9957209405435,175.0,0.4227541971495187,0.3224500068478381,0.635439407771744,1.495226820221335e-05
0.1464231610196073,43456.2722751783,300,54,0.1807693345921078,2928.4632203921465,99.71646744006014,4.154852810002506,Rural,72.4271204586305,626,0.9464408446070324,0.7302847667728882,0.8086299929450098,1.860790055402174e-05
0.44725141592827367,138550.14665845718,600,110,0.027106146419895373,8945.028318565473,22.176538296363425,0.9240224290151426,Urban,69.27507332922859,502,0.14191767740681668,0.16241237293453822,2.469970643908556,1.7827268346365098e-05
0.30039207182386657,98686.94121623415,300,133,0.15057246707963237,6007.841436477332,105.8875027142959,4.411979279762329,Urban,82.23911768019512,220,0.7883413037889977,0.775479037806421,1.6589318057895426,1.681004381476002e-05
0.24712257533095125,86546.30539263901,50,55,0.49923752592111365,4942.451506619025,285.2607659654693,11.88586524856122,Urban,173.09261078527803,644,2.6138215685667117,2.0891393095906743,1.3647480696012344,1.576899283464167e-05
0.15521533010915656,56050.54686244105,100,60,0.21557684737382857,3104.3066021831314,185.17335198134754,7.715556332556147,Urban,93.41757810406841,359,1.1286800051932888,1.356137874073197,0.857185232289293,1.529307527352039e-05
0.2758714662426858,106594.6442855874,600,26,0.07073627339556046,5517.429324853716,60.94014120870908,2.539172550362878,Urban,53.2973221427937,604,0.37034875681713697,0.4463019795246985,1.5235154073178392,1.4292607452547527e-05
0.2078471204685529,81543.0813506465,600,26,0.053294133453475105,4156.942409371058,29.82946121604197,1.242894217335082,Rural,81.5430813506465,357,0.2790282145592907,0.21845941484251385,1.1478472011379426,1.4076573783152014e-05
0.22218930843492377,92072.24127220189,600,97,0.015270742847761082,4443.786168698475,9.559187001101643,0.39829945837923514,Urban,46.03612063610095,804,0.07995191657491886,0.07000778135100097,1.2270527262290822,1.3327064805574027e-05
0.03621853715837101,15018.763968078107,300,21,0.11497948304244766,724.3707431674202,84.02768879973135,3.501153699988806,Urban,12.51563664006509,195,0.6019897085350291,0.6153862315114883,0.2000188716246216,1.3317931625382434e-05
0.17574811833186058,81679.89133069642,200,92,0.12735370893613085,3514.9623666372113,95.15375479427001,3.9647397830945836,Urban,96.09398980081932,206,0.6667765421680774,0.6968692274349602,0.970578689171727,1.1882712787192092e-05
0.9116096193015654,427399.841502671,300,342,0.17770168017574373,18232.192386031307,109.64758867721235,4.568649528217182,Urban,356.1665345855592,750,0.9303797497131594,0.8030164503418685,5.0344144662039945,1.177916783615029e-05
0.12921010675258343,60615.26264370186,300,153,0.05630070011005815,2584.202135051669,27.245394136619545,1.135224755692481,Rural,101.0254377395031,458,0.2947694767166391,0.19953470889506492,0.7135699501650173,1.1772116774605112e-05
0.13945954097704663,65871.7956033908,100,90,0.1291292046083765,2789.1908195409324,104.28227517701228,4.345094799042179,Urban,109.78632600565132,663,0.6760723755981666,0.7637229733591197,0.7701730166942817,1.1691999734323873e-05
0.07253731688175047,34722.02001968824,250,54,0.08955224306388948,1450.7463376350095,82.07321259560848,3.4197171914836866,Urban,34.722020019688244,514,0.4688621593540023,0.6010724051643105,0.4005913383503946,1.1537097730006764e-05
0.06173935480851481,31449.889660228513,100,46,0.11184665726180218,1234.787096170296,73.9918911827678,3.0829954659486587,Urban,52.41648276704752,764,0.5855874006738468,0.5418879386995252,0.34095899648385203,1.0841341580763264e-05
0.1523358558539308,78495.94459063417,50,31,0.5460066518062036,3046.717117078616,263.09156837823656,10.962148682426523,Urban,156.99188918126833,776,2.858687276039143,1.9267806971652381,0.8412831766959382,1.0717536824142082e-05
0.1731882551823964,90197.79473794252,250,36,0.3207189910785118,3463.765103647928,282.47110148802807,11.769629228667837,Urban,90.19779473794252,829,1.6791650723436047,2.06870888797042,0.9564417035604531,1.0603825806820056e-05
0.2778510953705367,147313.24640456983,100,274,0.08450459104943331,5557.0219074107345,44.659728142028804,1.8608220059178668,Rural,491.04415468189944,288,0.44243453518520226,0.3270705429867606,1.5344480185013487,1.0416225668445715e-05
0.03408749420985779,18775.320993221518,200,60,0.037874993566508655,681.7498841971558,26.231066749225363,1.0929611145510567,Rural,44.17722586640357,816,0.1982993464099269,0.19210616816803028,0.18825006925468088,1.002646342625221e-05
0.22038426462706504,121580.8706661155,250,55,0.26713244197220004,4407.6852925413,141.6198768792996,5.90082820330415,Urban,121.5808706661155,14,1.3986058784394404,1.0371690996712475,1.2170842721166977,1.0010491497951561e-05
0.08911210317114986,49867.18678063766,600,30,0.019802689593588853,1782.242063422997,9.8414303420414,0.41005959758505833,Urban,24.93359339031883,61,0.1036795002135577,0.0720748222089745,0.4921265109756278,9.868744213313228e-06
0.03474029301081328,19814.81480131537,300,25,0.09264078136216876,694.8058602162656,75.45659447129492,3.144024769637288,Rural,33.02469133552562,240,0.4850325944680132,0.552614858002964,0.19185518668374982,9.682411297178203e-06
0.6280629032410155,359504.4990662403,300,431,0.09714816755468145,12561.258064820311,73.9245981071237,3.080191587796821,Urban,299.58708255520025,703,0.5086315882057377,0.5413951102899978,3.4685120679015844,9.648035217669126e-06
0.10602353944949054,61292.3116851269,50,148,0.07959725183895687,2120.470788989811,46.32892076843718,1.9303716986848825,Rural,245.1692467405076,354,0.41674153654903145,0.3392950629599375,0.5855208517562739,9.552924920897632e-06
0.24140249855954507,141116.99588231524,600,145,0.011098965451013567,4828.0499711909015,9.460378844633958,0.39418245185974826,Urban,70.55849794115763,807,0.058110045375916144,0.06928414870181354,1.333158629740093,9.447186863670787e-06
