Avg supply int min,Cost,Diameter (mm),Downstream Properties,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Land ,Lenght (mm),Ref,burst_points,leakage_points,supply_points,total_points
2.479703418036223,38047.42916692774,50.0,85.0,3.241442376517939,49594.068360724465,2685.859160540652,111.91079835586049,Rural,152.18971666771094,906.0,7.758084708170013,8.355909765526917,2.8839147792801856,0.00021961824881430332
1.7805401163308396,47285.375861874876,300.0,37.0,3.2081803897852965,35610.802326616795,2981.350241541425,124.22292673089271,Urban,39.40447988489573,261.0,8.32427999274357,10.120897822402032,2.132275306435115,0.00021403864594343389
0.714524937086791,32345.40981496813,50.0,34.0,2.335048814009121,14290.49874173582,1996.0797377129502,83.16998907137292,Rural,129.38163925987251,183.0,6.608905379869693,7.5391989185839785,0.8743179873734827,0.00023308404381678746
0.05022896919366667,4806.125388329648,300.0,9.0,0.372066438471605,1004.5793838733334,274.0914129448756,11.420475539369816,Rural,8.010208980549413,376.0,1.1275832128366414,1.1196572428975675,0.06200405603176936,0.00023296463417628405
0.008978265506807137,8710.167475189886,50.0,3.0,0.3325283521039681,179.56531013614276,206.60803585516123,8.608668160631717,Urban,17.42033495037977,935.0,1.0192521463178863,0.8535459579377158,0.01108990031708544,9.799420738682273e-05
0.003999427594050405,7983.961548190688,200.0,2.0,0.13331425313501352,79.9885518810081,124.75013491215414,5.197922288006422,Urban,9.392895939047868,566.0,0.41283718462084157,0.5198086935693103,0.004940617158950633,6.510661285525711e-05
0.07062304401163726,13123.50570577425,200.0,23.0,0.20470447539605,1412.460880232745,196.09108844607,8.17046201858625,Rural,30.878836954762942,491.0,0.6365407354877418,0.8213414867992156,0.08724715089323123,6.258552441805478e-05
0.0005670047727518962,1001.8956435433497,300.0,2.0,0.018900159091729873,11.340095455037924,13.80869470910423,0.5753622795460096,Rural,1.6698260725722496,481.0,0.059147667266052174,0.05831768841877267,0.0007010848954700068,5.820734803529405e-05
2.371066853774335,117595.48370533712,300.0,111.0,1.424064176441042,47421.3370754867,1287.7953504362267,53.65813960150945,Urban,97.99623642111426,853.0,4.459217685598714,5.44186633459479,2.9317756949612055,4.6276150776594906e-05
0.04340693846226804,9473.493715487339,100.0,27.0,0.13397203229095075,868.1387692453609,99.27986119086569,4.136660882952737,Rural,31.578312384957794,719.0,0.43909092837493274,0.44367329295512736,0.055292854547640664,4.68331226345574e-05
0.0028085683383696656,12088.323069340984,100.0,2.0,0.11702368076540275,56.171366767393316,111.70217220006198,4.6542571750025825,Rural,40.29441023113662,120.0,0.3852345407307682,0.5014121809072517,0.003579604551310477,4.147905197694117e-05
0.006193349744959381,4988.664572153811,150.0,7.0,0.05898428328532745,123.86699489918763,43.65672326882564,1.8190301362010681,Urban,7.126663674505444,705.0,0.1949234348589239,0.19695521315513767,0.007893892503722856,3.948054841259934e-05
2.740871543624719,151192.83437412148,100.0,147.0,1.5537820542090242,54817.43087249438,1246.730061141457,51.94708588089405,Urban,251.98805729020245,631.0,5.1447611614282724,5.635662606231193,3.4937237992064896,3.7274667344921513e-05
