Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
240,33.02469133552562,300,Rural,19814.81480131537,25,0.09264078136216876,3.144024769637288,694.8058602162656,75.45659447129492,0.03474029301081328,0.4478621070683944,0.5012650371330776,0.07135536886102618,2.5297487872548877e-05
470,33.634247663186244,100,Urban,20180.548597911747,33,0.10539529941769955,3.1991742033699038,834.7307713881805,76.7801808808777,0.041736538569409024,0.5095224821969293,0.5100577423352814,0.08572541698700278,2.527472134172118e-05
905,44.38532585267736,100,Urban,26631.195511606416,10,0.11516612882347599,4.195709794888892,276.3987091763424,100.69703507733342,0.013819935458817118,0.5567585285809665,0.6689395854782754,0.028385672855221124,2.5118646483096784e-05
713,49.611216717640225,100,Urban,29766.730030584135,9,0.12039286958588086,4.49203840583758,260.04859830550265,107.80892174010194,0.013002429915275133,0.5820266566832067,0.7161844970340847,0.026706544541962075,2.4059898292430293e-05
317,210.7061963518471,150,Urban,147494.33744629298,230,0.6295967656154265,22.022340812868492,43442.176827464435,528.5361795088438,2.172108841373222,3.0437192984116894,3.5111140319016427,4.461436969867805,2.380507680967849e-05
843,102.4599409383505,250,Rural,51229.97046917525,134,0.20256762958315935,7.518130168591288,8143.218709243006,180.4351240461909,0.40716093546215026,0.9792918850100675,1.198646980941243,0.8362945795148914,2.3397377940369132e-05
487,61.30446544395489,50,Urban,30652.232721977445,36,0.11191300668049733,4.458713306446666,725.1962832896228,107.00911935471999,0.03625981416448114,0.541031651971307,0.7108713368627743,0.07447641313023697,2.319150266509246e-05
106,62.17201024833825,250,Rural,31086.005124169125,46,0.15773763142462527,4.491033089606947,2176.7793136598284,107.78479415056671,0.10883896568299142,0.7625659772625717,0.7160242152568715,0.22355149797801357,2.3033651715516458e-05
776,156.99188918126833,50,Urban,78495.94459063417,31,0.5460066518062036,10.962148682426523,3046.717117078616,263.09156837823656,0.1523358558539308,2.639611691046739,1.747741277174726,0.3128926167040086,2.2265370348613648e-05
359,93.41757810406841,100,Urban,56050.54686244105,60,0.21557684737382857,7.715556332556147,3104.3066021831314,185.17335198134754,0.15521533010915656,1.0421835792010237,1.2301234611415894,0.3188069579429702,2.1946680808673495e-05
