Avg supply int min,Cost,Diameter (mm),Downstream Properties,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Land ,Lenght (mm),Ref,burst_points,leakage_points,supply_points,total_points
2.479703418036223,38047.42916692774,50.0,85.0,3.241442376517939,49594.068360724465,2685.859160540652,111.91079835586049,Rural,152.18971666771094,906.0,7.758084708170013,8.355909765526917,2.8839147792801856,0.00015929360092709684
1.7805401163308396,47285.375861874876,300.0,37.0,3.2081803897852965,35610.802326616795,2981.350241541425,124.22292673089271,Urban,39.40447988489573,261.0,8.324279992743572,10.120897822402032,2.132275306435114,0.0001346538979347346
0.714524937086791,32345.40981496813,50.0,34.0,2.335048814009121,14290.49874173582,1996.0797377129502,83.16998907137292,Rural,129.38163925987251,183.0,6.60890537986969,7.539198918583978,0.874317987373483,0.00013712630488784024
0.05022896919366667,4806.125388329648,300.0,9.0,0.372066438471605,1004.5793838733334,274.0914129448756,11.420475539369816,Rural,8.010208980549413,376.0,1.1275832128366423,1.1196572428975677,0.06200405603176938,0.00013645590716800866
5.847623853148086,69358.68076193113,600.0,63.0,0.6187961749363053,116952.47706296171,546.1668537648072,22.7569522402003,Urban,34.67934038096556,527.0,1.8967084323682881,2.2563425883266075,7.222950309729174,6.254483408866695e-05
0.008978265506807137,8710.167475189886,50.0,3.0,0.3325283521039681,179.56531013614276,206.60803585516123,8.608668160631717,Urban,17.42033495037977,935.0,1.0389581532187648,0.873249457346148,0.011953279775664615,6.73128427181604e-05
0.07062304401163726,13123.50570577425,200.0,23.0,0.20470447539605,1412.460880232745,196.09108844607,8.17046201858625,Rural,30.878836954762942,491.0,0.6462974675950717,0.8360997675200819,0.0940357491034579,3.657136952015718e-05
0.0005670047727518962,1001.8956435433497,300.0,2.0,0.018900159091729873,11.340095455037924,13.80869470910423,0.5753622795460096,Rural,1.6698260725722496,481.0,0.06006016489340966,0.05937440545309855,0.0007556868320658511,3.643784948732501e-05
2.371066853774335,117595.48370533712,300.0,111.0,1.424064176441042,47421.3370754867,1287.7953504362267,53.65813960150945,Urban,97.99623642111426,853.0,4.528053382394592,5.540531583022238,3.1601101539707352,3.6258282755473045e-05
0.003999427594050405,7983.961548190688,200.0,2.0,0.13331425313501352,79.9885518810081,124.75013491215414,5.197922288006422,Urban,9.392895939047868,566.0,0.44399980870727523,0.5681985340068616,0.0055042984507963685,3.849268609691564e-05
2.740871543624719,151192.83437412148,100.0,147.0,1.5537820542090242,54817.43087249438,1246.730061141457,51.94708588089405,Urban,251.98805729020245,631.0,5.1979112535678045,5.71092173387414,3.7723911965987065,3.162433692774695e-05
0.04340693846226804,9473.493715487339,100.0,27.0,0.13397203229095075,868.1387692453609,99.27986119086569,4.136660882952737,Rural,31.578312384957794,719.0,0.47275376745140113,0.4823180867000241,0.06208511679241847,3.3443827760704976e-05
