Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
376,8.010208980549413,300,Rural,4806.125388329648,9,0.372066438471605,11.420475539369816,1004.5793838733334,274.0914129448756,0.05022896919366667,1.053062305220974,1.0352440561491874,0.061461943416982474,0.0002154009669957826
935,17.42033495037977,50,Urban,8710.167475189886,3,0.3325283521039681,8.608668160631717,179.56531013614276,206.60803585516123,0.008978265506807137,0.9411573762374177,0.7803591465112067,0.010986123255573488,8.95917499558979e-05
566,9.392895939047868,200,Urban,7983.961548190688,2,0.13331425313501352,5.197922288006422,79.9885518810081,124.75013491215414,0.003999427594050405,0.3773202853282447,0.471181618876876,0.004893841072829315,5.901601805480318e-05
491,30.878836954762942,200,Rural,13123.50570577425,23,0.20470447539605,8.17046201858625,1412.460880232745,196.09108844607,0.07062304401163726,0.5793765426280607,0.740636605855455,0.08641685474854655,5.6435880965067136e-05
481,1.6698260725722496,300,Rural,1001.8956435433497,2,0.018900159091729873,0.5753622795460096,11.340095455037924,13.80869470910423,0.0005670047727518962,0.053493255623751054,0.052155479689011366,0.0006938070961733006,5.205679855494323e-05
853,97.99623642111426,300,Urban,117595.48370533712,111,1.424064176441042,53.65813960150945,47421.3370754867,1287.7953504362267,2.371066853774335,4.030539036484632,4.8640067477918,2.901321272245735,4.136219006488125e-05
719,31.578312384957794,100,Rural,9473.493715487339,27,0.13397203229095075,4.136660882952737,868.1387692453609,99.27986119086569,0.04340693846226804,0.3791820023837335,0.37498032167038614,0.05311426530347249,3.9582052084688194e-05
120,40.29441023113662,100,Rural,12088.323069340984,2,0.11702368076540275,4.6542571750025825,56.171366767393316,111.70217220006198,0.0028085683383696656,0.3312129616916877,0.42189942613169035,0.0034366635642080904,3.4901402263291006e-05
705,7.126663674505444,150,Urban,4988.664572153811,7,0.05898428328532745,1.8190301362010681,123.86699489918763,43.65672326882564,0.006193349744959381,0.16694363937636975,0.16489156952936435,0.007578401820642435,3.3053248448446776e-05
631,251.98805729020245,100,Urban,151192.83437412148,147,1.5537820542090242,51.94708588089405,54817.43087249438,1246.730061141457,2.740871543624719,4.39768047485747,4.708903031846467,3.353827371570284,3.114501458577361e-05
818,108.43075904493149,250,Urban,108430.75904493149,119,1.030469509153599,36.58884009672008,36787.76147678348,878.1321623212818,1.8393880738391741,2.9165452310798243,3.31670770634238,2.2507403104428105,3.0588254989232385e-05
527,34.67934038096556,600,Urban,69358.68076193113,63,0.6187961749363053,22.7569522402003,116952.47706296171,546.1668537648072,5.847623853148086,1.7513832451998417,2.062873779775924,7.1553593903197585,2.974211385099142e-05
882,5.099777138165806,200,Rural,2167.4052837204677,3,0.02436203728598466,0.7090746028315911,21.925833557386195,17.017790467958186,0.0010962916778693098,0.06895204859015044,0.06427624361325468,0.0013414612753432377,2.965584890654186e-05
945,68.90161642144139,100,Rural,20670.48492643242,29,0.19428211640037385,6.720418776643294,1352.2035301466021,161.29005063943907,0.0676101765073301,0.5498780653267685,0.6091929858235368,0.08273020349837636,2.9471634941884222e-05
69,40.922044835022966,50,Urban,20461.02241751148,20,0.18901289391589104,6.345437423759418,680.4464180972078,152.29049817022604,0.03402232090486039,0.5349645471953686,0.5752016502262071,0.041630915305198246,2.811206783752522e-05
383,24.51096165709635,50,Urban,12255.480828548174,3,0.09614630850969116,3.527341607903962,51.91900659523322,84.6561985896951,0.002595950329761661,0.2721235854908458,0.31974670590571513,0.0031764966480981654,2.609009882018586e-05
365,19.201376749163828,50,Urban,9600.688374581914,1,0.0669548730093667,2.526357792383811,12.051877141686006,60.63258701721146,0.0006025938570843004,0.18950285655071844,0.22900945580203408,0.0007373551586283877,2.3853441218688328e-05
201,58.222118284875734,100,Rural,17466.63548546272,46,0.13711682055247976,4.552650572248715,1513.7696988993764,109.26361373396915,0.07568848494496883,0.3880827191205653,0.4126889837815588,0.0926151074506097,2.3627274074908994e-05
525,18.92122459531895,100,Urban,11352.73475719137,18,0.08893394685691146,2.947682415616438,384.1946504218575,70.74437797479452,0.019209732521092874,0.25171038665635004,0.26720171937348086,0.023505708204253725,2.353633068051928e-05
247,19.277055872959707,50,Urban,9638.527936479853,5,0.0884756172400028,2.451437676686952,79.62805551600252,58.83450424048685,0.003981402775800126,0.2504131730594572,0.2222180919753871,0.004871785267639912,2.3055189904501618e-05
596,39.235347382680274,50,Urban,19617.673691340136,9,0.2246637841570078,4.692036444048823,363.9553303343526,112.60887465717175,0.01819776651671763,0.6358675171453322,0.4253240439237389,0.022267430805786557,2.1680656463946102e-05
195,12.51563664006509,300,Urban,15018.763968078107,21,0.11497948304244766,3.501153699988806,724.3707431674202,84.02768879973135,0.03621853715837101,0.3254272542376497,0.3173728226187463,0.04431828319810231,2.1131753804328495e-05
675,77.01576988718621,50,Urban,38507.884943593104,26,0.22691873506798302,8.871121330718506,1061.9796801181606,212.90691193724413,0.053098984005908026,0.6422497208566538,0.8041500196156776,0.06497379506011994,2.0882736634162273e-05
738,52.504798651376284,150,Rural,18376.679527981698,62,0.10363910727910373,3.9026824762867127,1927.6873953913296,93.6643794308811,0.09638436976956648,0.29333050750479317,0.35377063088883876,0.1179393241819814,1.9251063846989405e-05
953,6.545738746348002,100,Urban,3927.443247808801,3,0.01889566637122376,0.7445784541420428,13.604879787281106,17.869882899409028,0.0006802439893640553,0.05348053984472966,0.06749459918109804,0.0008323706071457199,1.7185378609545695e-05
957,155.335863617535,300,Urban,186403.03634104203,210,1.1521124217094287,34.9924166493698,72583.08256769401,839.8179995848752,3.629154128384701,3.2608320375868605,3.171995003331962,4.440761362835485,1.7016863381605526e-05
855,56.39143413562751,50,Urban,28195.717067813755,18,0.2538490704746745,5.1943048629345725,822.4709883379453,124.66331671042974,0.04112354941689726,0.7184708420097481,0.47085370627890333,0.05032022969895063,1.6699476205781507e-05
917,70.38427984338021,100,Urban,42230.567906028125,63,0.20635875107303187,7.594117995312295,3120.144316224242,182.25883188749506,0.1560072158112121,0.5840586509230996,0.6883921329931284,0.1908959475927031,1.6300802170715425e-05
939,134.83397194373669,200,Rural,57304.43807608809,101,0.3243291459106041,10.098001298075458,9827.173121091304,242.35203115381097,0.4913586560545652,0.9179511042327877,0.9153643197064493,0.6012438320091608,1.597370728059562e-05
923,27.068955362201734,200,Urban,23008.612057871473,6,0.13750601165959367,3.9586682147984993,247.51082098726863,95.00803715516398,0.012375541049363432,0.38918424949807645,0.35884562998354796,0.015143149778722229,1.5596144134247477e-05
244,80.27717780937404,50,Rural,20069.29445234351,28,0.09702960992648509,3.375300323219244,489.0292340294848,81.00720775726185,0.02445146170147424,0.27462359981623075,0.30596445702154773,0.029919673441118812,1.5245401762781949e-05
469,62.662476451143256,50,Rural,15665.619112785815,3,0.06772958638093007,2.633055008573078,36.57397664570224,63.19332020575387,0.0018286988322851118,0.1916955333540746,0.2386813524307535,0.0022376605763747446,1.5235998699594888e-05
378,678.8398351045004,100,Urban,407303.9010627002,473,2.5675207614163305,66.54078442293847,291464.9568359818,1596.9788261505232,14.573247841799091,7.266872397377314,6.031793626095593,17.832341547778682,1.4809074036261344e-05
240,33.02469133552562,300,Rural,19814.81480131537,25,0.09264078136216876,3.144024769637288,694.8058602162656,75.45659447129492,0.03474029301081328,0.2622018669016902,0.2849997746532036,0.04250945137033041,1.4383166207250365e-05
470,33.634247663186244,100,Urban,20180.548597911747,33,0.10539529941769955,3.1991742033699038,834.7307713881805,76.7801808808777,0.041736538569409024,0.29830107069097483,0.2899989643344797,0.051070304908769036,1.4370222044632045e-05
905,44.38532585267736,100,Urban,26631.195511606416,10,0.11516612882347599,4.195709794888892,276.3987091763424,100.69703507733342,0.013819935458817118,0.32595551912828813,0.38033299152141364,0.016910561869608657,1.4281483959503688e-05
713,49.611216717640225,100,Urban,29766.730030584135,9,0.12039286958588086,4.49203840583758,260.04859830550265,107.80892174010194,0.013002429915275133,0.34074880093747384,0.4071946079308213,0.015910233169520928,1.3679520979040862e-05
317,210.7061963518471,150,Urban,147494.33744629298,230,0.6295967656154265,22.022340812868492,43442.176827464435,528.5361795088438,2.172108841373222,1.7819522343433534,1.9962826723301046,2.6578692106793516,1.3534639409848597e-05
843,102.4599409383505,250,Rural,51229.97046917525,134,0.20256762958315935,7.518130168591288,8143.218709243006,180.4351240461909,0.40716093546215026,0.5733286126216134,0.6815039832237574,0.4982165228295328,1.3302837713596068e-05
487,61.30446544395489,50,Urban,30652.232721977445,36,0.11191300668049733,4.458713306446666,725.1962832896228,107.00911935471999,0.03625981416448114,0.3167481842309968,0.4041737520175894,0.0443687912028392,1.3185785051403435e-05
106,62.17201024833825,250,Rural,31086.005124169125,46,0.15773763142462527,4.491033089606947,2176.7793136598284,107.78479415056671,0.10883896568299142,0.4464459478002316,0.4071034779556528,0.13317920828871765,1.3096037150142945e-05
776,156.99188918126833,50,Urban,78495.94459063417,31,0.5460066518062036,10.962148682426523,3046.717117078616,263.09156837823656,0.1523358558539308,1.5453665366297398,0.9936976115385049,0.18640354168471465,1.2659222291301262e-05
359,93.41757810406841,100,Urban,56050.54686244105,60,0.21557684737382857,7.715556332556147,3104.3066021831314,185.17335198134754,0.15521533010915656,0.6101486948951972,0.6994002837822046,0.1899269682368896,1.247802783260383e-05
644,173.09261078527803,50,Urban,86546.30539263901,55,0.49923752592111365,11.88586524856122,4942.451506619025,285.2607659654693,0.24712257533095125,1.4129955447175484,1.0774307346786864,0.30238792445625257,1.2449182316803146e-05
55,22.185927156488443,150,Urban,15530.14900954191,23,0.06815087407337797,2.109329326729087,470.24103110630796,50.62390384149809,0.023512051555315397,0.19288790692690433,0.19120663061968698,0.028770177957229127,1.2311963684457073e-05
180,35.11564533266979,200,Rural,14924.149266384662,21,0.07240385959359806,1.9958192764945524,456.1443154396678,47.899662635869255,0.022807215771983393,0.20492516230095006,0.1809171637394854,0.027907715961117158,1.2122444000676505e-05
177,22.249780238315516,200,Rural,9456.156601284094,19,0.03429682545172196,1.240971595594385,195.49190507481518,29.78331829426524,0.00977459525374076,0.09707055067991041,0.1124916789813422,0.011960540501895668,1.1896131137048477e-05
829,90.19779473794252,250,Urban,90197.79473794252,36,0.3207189910785118,11.769629228667837,3463.765103647928,282.47110148802807,0.1731882551823964,0.9077332571587419,1.066894163912413,0.21191927509928915,1.1828384130810843e-05
332,58.48166617938208,600,Urban,116963.33235876416,56,0.40642450069273656,14.877070668191859,68279.31611637975,357.0496960366046,3.4139658058189872,1.1503061747678687,1.348577730328635,4.1774493196491225,1.152991884834568e-05
636,3.915233197607165,300,Urban,4698.279837128598,1,0.014481726121137333,0.5738530829061694,4.3445178363412,13.772473989748066,0.00021722589181706,0.040987733146126054,0.052018673927677804,0.0002658052849957177,1.1071855174865351e-05
148,24.9823540966699,250,Rural,12491.17704833495,7,0.0481828145099968,1.5059417129606196,101.18391047099328,36.14260111105487,0.005059195523549664,0.13637216495086835,0.1365107084967877,0.0061906105977398325,1.0928570459657708e-05
986,20.59737676928945,200,Rural,8753.885126948016,27,0.030705467692695446,1.0518019741907791,248.71428831083313,25.2432473805787,0.012435714415541657,0.08690590509637085,0.0953438180637327,0.015216780038045205,1.0891600321579007e-05
545,18.760451893683058,300,Urban,22512.54227241967,15,0.07492870138500946,2.6203951239724708,337.17915623254254,62.8894829753393,0.016858957811627127,0.21207124010389292,0.23753375833634538,0.02062921711756276,1.0551174339263774e-05
472,134.56421329316117,250,Urban,134564.21329316118,80,0.5219324448103428,15.603822817925378,12526.378675448228,374.4917476302091,0.6263189337724114,1.4772291361709162,1.414456409435441,0.7663860016732837,1.05113861614448e-05
976,3.875877493316237,250,Urban,3875.877493316237,5,0.0179425365928009,0.44644078276212773,26.91380488920135,10.714578786291066,0.0013456902444600675,0.050782889807376635,0.04046899493666673,0.0016466341832119193,1.0441247177304636e-05
401,35.504348559968406,150,Urban,24853.043991977884,5,0.11484302214744332,2.7463118233556734,172.26453322116498,65.91148376053616,0.00861322666105825,0.3250410279893051,0.2489478640062024,0.010539448811670155,1.001679569257425e-05
232,12.649974517429895,600,Urban,25299.94903485979,21,0.09247524595721633,2.7409069430080035,5825.940495304629,65.78176663219209,0.29129702476523145,0.26173335085963334,0.24845792203882688,0.35644134333366845,9.820491009546565e-06
179,28.287255106008686,150,Rural,9900.53928710304,1,0.02700371945421403,1.01838169217411,8.101115836264208,24.441160612178642,0.0004050557918132104,0.0764288205483099,0.09231433402926179,0.0004956405945970244,9.324172285192107e-06
44,47.42207868381058,300,Urban,56906.4944205727,7,0.19284804854130352,5.719861824857059,404.9809019367374,137.27668379656942,0.02024904509683687,0.5458192127957006,0.5184944300931151,0.024777447834757434,9.111340197151035e-06
850,183.07608152282288,250,Rural,91538.04076141144,258,0.26080732984580585,9.17481383448429,20186.48733006537,220.19553202762296,1.0093243665032685,0.7381648533368361,0.8316791586902088,1.2350449969263457,9.085612405206836e-06
