Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
183.0,129.38163925987251,50.0,Rural,32345.40981496813,34.0,2.335048814009121,83.16998907137292,14290.49874173582,1996.0797377129502,0.714524937086791,6.1178232067451255,6.839806514596717,0.8561901312273226,0.00018914038318704646
935.0,17.42033495037977,50.0,Urban,8710.167475189886,3.0,0.3325283521039681,8.608668160631717,179.56531013614276,206.60803585516123,0.008978265506807137,0.9279968200093346,0.7599460422760146,0.01085124746499046,0.00010654178839300719
481.0,1.6698260725722496,300.0,Rural,1001.8956435433497,2.0,0.018900159091729873,0.5753622795460096,11.340095455037924,13.80869470910423,0.0005670047727518962,0.05274523938732302,0.05079116526008713,0.0006852892797942595,5.264544239436136e-05
566.0,9.392895939047868,200.0,Urban,7983.961548190688,2.0,0.13331425313501352,5.197922288006422,79.9885518810081,124.75013491215414,0.003999427594050405,0.3720440744028085,0.4588561664965954,0.004833759762222256,4.659893113928142e-05
491.0,30.878836954762942,200.0,Rural,13123.50570577425,23.0,0.20470447539605,8.17046201858625,1412.460880232745,196.09108844607,0.07062304401163726,0.5712749033496521,0.7212625877468465,0.08535592166662469,4.3530662930888595e-05
719.0,31.578312384957794,100.0,Rural,9473.493715487339,27.0,0.13397203229095075,4.136660882952737,868.1387692453609,99.27986119086569,0.04340693846226804,0.3738797583711557,0.3651713607238464,0.05246218555182688,3.946587917823118e-05
853.0,97.99623642111426,300.0,Urban,117595.48370533712,111.0,1.424064176441042,53.65813960150945,47421.3370754867,1287.7953504362267,2.371066853774335,3.9741784989609283,4.736771131745969,2.8657019740432528,3.3795332726545505e-05
705.0,7.126663674505444,150.0,Urban,4988.664572153811,7.0,0.05898428328532745,1.8190301362010681,123.86699489918763,43.65672326882564,0.006193349744959381,0.1646092039159401,0.16057823660906004,0.007485362364126558,3.2996647005447307e-05
596.0,39.235347382680274,50.0,Urban,19617.673691340136,9.0,0.2246637841570078,4.692036444048823,363.9553303343526,112.60887465717175,0.01819776651671763,0.6269759434040116,0.41419816158973327,0.021994055269729317,3.195974982909307e-05
882.0,5.099777138165806,200.0,Rural,2167.4052837204677,3.0,0.02436203728598466,0.7090746028315911,21.925833557386195,17.017790467958186,0.0010962916778693098,0.06798786625951833,0.06259486694638283,0.001324992258398917,3.1368321730218125e-05
631.0,251.98805729020245,100.0,Urban,151192.83437412148,147.0,1.5537820542090242,51.94708588089405,54817.43087249438,1246.730061141457,2.740871543624719,4.336186061039153,4.585724712155798,3.312652690775578,2.867983842613473e-05
120.0,40.29441023113662,100.0,Rural,12088.323069340984,2.0,0.11702368076540275,4.6542571750025825,56.171366767393316,111.70217220006198,0.0028085683383696656,0.3265814867483156,0.4108631270110901,0.0033944719098449104,2.7016277185427653e-05
818.0,108.43075904493149,250.0,Urban,108430.75904493149,119.0,1.030469509153599,36.58884009672008,36787.76147678348,878.1321623212818,1.8393880738391741,2.8757620863322115,3.229947269907539,2.2231081446909786,2.652164488805759e-05
