Avg supply int min,Cost,Diameter (mm),Downstream Properties,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Land ,Lenght (mm),Ref,burst_points,leakage_points,supply_points,total_points
2.479703418036223,38047.42916692774,50.0,85.0,3.241442376517939,49594.068360724465,2685.859160540652,111.91079835586049,Rural,152.18971666771094,906.0,7.758084708170013,8.355909765526917,2.8839147792801856,0.00013034560750514328
1.7805401163308396,47285.375861874876,300.0,37.0,3.2081803897852965,35610.802326616795,2981.350241541425,124.22292673089271,Urban,39.40447988489573,261.0,8.32427999274357,10.120897822402032,2.1322753064351163,9.142260804642081e-05
0.714524937086791,32345.40981496813,50.0,34.0,2.335048814009121,14290.49874173582,1996.0797377129502,83.16998907137292,Rural,129.38163925987251,183.0,6.608905379869694,7.539198918583978,0.874317987373483,8.173189213882985e-05
5.847623853148086,69358.68076193113,600.0,63.0,0.6187961749363053,116952.47706296171,546.1668537648072,22.7569522402003,Urban,34.67934038096556,527.0,1.8753214664884479,2.2310792851118255,7.218471787571982,8.37976662433554e-05
0.05022896919366667,4806.125388329648,300.0,9.0,0.372066438471605,1004.5793838733334,274.0914129448756,11.420475539369816,Rural,8.010208980549413,376.0,1.1491331535435791,1.1452077354547974,0.06682801763063008,8.482236327643654e-05
14.573247841799091,407303.9010627002,100.0,473.0,2.5675207614163305,291464.9568359818,1596.9788261505232,66.54078442293847,Urban,678.8398351045004,378.0,8.022012594576944,6.74979018873624,19.402200632299365,3.909649577450328e-05
0.008978265506807137,8710.167475189886,50.0,3.0,0.3325283521039681,179.56531013614276,206.60803585516123,8.608668160631717,Urban,17.42033495037977,935.0,1.1295726102803454,0.9364584370518675,0.01483077685673739,0.00011534272691183191
0.0005670047727518962,1001.8956435433497,300.0,2.0,0.018900159091729873,11.340095455037924,13.80869470910423,0.5753622795460096,Rural,1.6698260725722496,481.0,0.06493584874429537,0.06318006606407353,0.0009367475909472132,5.74368552595626e-05
0.003999427594050405,7983.961548190688,200.0,2.0,0.13331425313501352,79.9885518810081,124.75013491215414,5.197922288006422,Urban,9.392895939047868,566.0,0.4583294353448713,0.5711404847862047,0.006607509211711261,5.085153855381906e-05
0.07062304401163726,13123.50570577425,200.0,23.0,0.20470447539605,1412.460880232745,196.09108844607,8.17046201858625,Rural,30.878836954762942,491.0,0.7070067798510888,0.90291594212626,0.11668501013448788,4.8560561185179695e-05
0.04340693846226804,9473.493715487339,100.0,27.0,0.13397203229095075,868.1387692453609,99.27986119086569,4.136660882952737,Rural,31.578312384957794,719.0,0.4660062951361655,0.4613066865883896,0.07180171931358777,4.4658842510101254e-05
2.371066853774335,117595.48370533712,300.0,111.0,1.424064176441042,47421.3370754867,1287.7953504362267,53.65813960150945,Urban,97.99623642111426,853.0,4.976634769832071,6.011509058892676,3.9249256137015887,4.1400638962840886e-05
0.01819776651671763,19617.673691340136,50.0,9.0,0.2246637841570078,363.9553303343526,112.60887465717175,4.692036444048823,Urban,39.235347382680274,596.0,0.8280412893254486,0.5605021520168938,0.03135749313616737,4.220894395297095e-05
0.0010962916778693098,2167.4052837204677,200.0,3.0,0.02436203728598466,21.925833557386195,17.017790467958186,0.7090746028315911,Rural,5.099777138165806,882.0,0.09054065580062122,0.08518221237970187,0.0018896682659511434,4.177375430459564e-05
2.740871543624719,151192.83437412148,100.0,147.0,1.5537820542090242,54817.43087249438,1246.730061141457,51.94708588089405,Urban,251.98805729020245,631.0,5.779809501716901,6.245802886199904,4.724505307983591,3.822806501143408e-05
0.0028085683383696656,12088.323069340984,100.0,2.0,0.11702368076540275,56.171366767393316,111.70217220006198,4.6542571750025825,Rural,40.29441023113662,120.0,0.46201194004563995,0.5968796088590383,0.0050812602913976445,3.8219688321982224e-05
0.003981402775800126,9638.527936479853,50.0,5.0,0.0884756172400028,79.62805551600252,58.83450424048685,2.451437676686952,Urban,19.277055872959707,247.0,0.35092490291332074,0.31626942162213184,0.0072035177393277505,3.640855794847488e-05
0.03402232090486039,20461.02241751148,50.0,20.0,0.18901289391589104,680.4464180972078,152.29049817022604,6.345437423759418,Urban,40.922044835022966,69.0,0.749690519444154,0.8186493350563356,0.06155629208401564,3.66399344151314e-05
