Avg supply int min,Cost,Diameter (mm),Downstream Properties,Expected Burst/year,Expected Int to Supply Prop min,Expected Leakage l/d,Expected Leakage l/h,Land ,Lenght (mm),Ref,burst_points,leakage_points,supply_points,total_points
0.030932068557797187,27437.38929190719,50.0,77.0,0.0446350195639209,618.6413711559437,39.94408836363359,1.6643370151513996,Rural,109.74955716762877,560.0,0.4225424982523907,0.5228606916444233,0.2791292616216488,1.1752947089146774e-05
0.10540794909913523,114997.27965707917,600.0,98.0,0.007170608782254098,2108.1589819827045,4.093595910381561,0.17056649626589837,Urban,57.49863982853958,744.0,0.07155002149750864,0.05610748537416758,1.0399558878490982,8.064495847377561e-06
0.0006802439893640553,3927.443247808801,100.0,3.0,0.01889566637122376,13.604879787281106,17.869882899409028,0.7445784541420428,Urban,6.545738746348002,953.0,0.14185318245375206,0.18671288340741957,0.004419852732816883,1.3488528794943431e-05
0.0006297842146938711,3259.1333337840188,200.0,3.0,0.013995204770974911,12.59568429387742,7.683733583054038,0.3201555659605849,Urban,3.8342745103341396,393.0,0.11477516839900179,0.08733113698527203,0.004525450122340099,1.2247248777628885e-05
0.26307240983759433,221290.5497248191,300,191,0.0918228306588462,5261.448196751887,62.547741726311116,2.606155905262963,Urban,184.40879143734927,612,0.9162298079713768,0.8572894298619483,2.595475046041872,1.0846785778653178e-05
0.21986247248873833,186806.13325093905,300.0,259.0,0.056592657011258256,4397.249449774767,28.55898854193223,1.1899578559138428,Urban,155.67177770911587,554.0,0.564694846520937,0.3914341002378337,2.169165368796647,1.0613531643872345e-05
0.3619317651663682,307729.5903091755,200,483,0.049956075247255795,7238.635303327364,30.44555723747355,1.2685648848947313,Urban,362.03481212844173,239,0.49847347225498795,0.41729171486560007,3.5708224417722754,1.0443304566802149e-05
0.036967224911491445,38070.54880279616,300,43,0.05731352699456038,739.3444982298289,51.905859766729336,2.162744156947056,Rural,63.450914671326935,820,0.5718878568173323,0.7114300804116022,0.3647190134397823,1.0212589519253251e-05
0.08467523176976297,76846.29370672879,600,26,0.021711597889682813,1693.5046353952594,12.904223093110929,0.5376759622129553,Urban,38.42314685336439,564,0.21664343194912566,0.1768673616820746,0.8354066897851679,9.935234208426183e-06
0.07332482291882113,76515.45145977258,300,48,0.10184003183169603,1466.4964583764227,78.08306910232136,3.253461212596723,Urban,63.762876216477146,243,1.0161837980755433,1.070219130940127,0.7234234417008132,9.899332321868526e-06
0.29853913878593236,269952.16281279107,200,393,0.050642771634594116,5970.782775718647,45.80470126979003,1.9085292195745847,Urban,317.5907797797542,795,0.5053254903706484,0.6278066186369902,2.945390151190946,9.860168834153105e-06
0.8909481560284576,906921.6512479478,150,78,0.7614941504516732,17818.96312056915,422.0298102327382,17.584575426364093,Urban,1295.6023589256397,640,7.598367794082449,5.784408603947665,8.790103484118477,9.539505814783719e-06
0.06285573553435406,65319.63057273192,200,84,0.04988550439234449,1257.114710687081,28.627144045583172,1.1927976685659656,Urban,76.84662420321402,630,0.4977692996610936,0.392368250556522,0.6201353200844467,9.276114001849667e-06
0.043752326392729586,55241.78634493609,250,26,0.11218545228905023,875.0465278545918,94.69642758460277,3.945684482691782,Urban,55.24178634493609,920,1.1194128374224326,1.2979245001233601,0.4316608930169188,9.26111298446656e-06
0.06234930797804142,65753.64162416871,150,78,0.05329000681883882,1246.9861595608284,44.23263191823206,1.8430263299263356,Urban,93.93377374881244,518,0.5317402258684798,0.6062595827104532,0.6151389007113591,9.207782265796453e-06
0.008709985689002575,8807.377331801634,600,14,0.004147612232858369,174.1997137800515,2.441695030790165,0.1017372929495902,Rural,8.807377331801634,298,0.04138585069077752,0.03346626565675541,0.08593280656509733,9.169015169011397e-06
0.013009317199223717,17516.36200318465,200,23,0.037708165794851346,260.1863439844743,35.879961533202206,1.4949983972167584,Urban,20.607484709629002,944,0.376260950106541,0.49177653608760696,0.12835005456282272,8.972496874401583e-06
0.036412781273396776,36622.7206123373,600,36,0.006743107643221625,728.2556254679355,4.3243765290745575,0.18018235537810656,Urban,18.311360306168652,52,0.0672843145517216,0.059270601732360276,0.3592488669200474,8.882817010315803e-06
0.06731383438113399,73609.57611115812,200,89,0.050422347851036706,1346.27668762268,46.642326907989464,1.9434302878328944,Urban,86.59950130724485,296,0.5031260499980086,0.6392872506468853,0.6641189682243203,8.767966050131477e-06
0.07500368006262541,96715.54164816893,300,30,0.166674844583612,1500.073601252508,148.43290262970973,6.184704276237905,Rural,161.19256941361488,178,1.6631208137536286,2.0344452886082287,0.7399870631968992,8.760595604035104e-06
0.018157013771846527,23797.81913900118,300,28,0.04323098517106316,363.14027543693055,40.87542942344675,1.7031428926436143,Urban,19.831515949167652,500,0.43136894122617286,0.5602452241860604,0.179137280813899,8.759413801663532e-06
0.02215662039287615,23251.936989374335,600,22,0.006714127391780651,443.132407857523,3.744834861619859,0.15603478590082745,Urban,11.625968494687168,440,0.06699514278450198,0.05132731022477121,0.2185974400349849,8.64341913008331e-06
0.03216489580842723,42278.73511777732,150,30,0.0714775462409494,643.2979161685446,51.70158316514794,2.154232631881164,Rural,120.79638605079235,218,0.7132197733037432,0.7086302323839925,0.3173391861231185,8.594240294954796e-06
0.10006754820181017,118868.6888566362,300,57,0.11703806807229258,2001.3509640362033,82.01241961673026,3.417184150697094,Urban,99.05724071386351,369,1.167833379408966,1.1240754424431902,0.9872674387889186,8.482092174352675e-06
