Ref,Lenght (mm),Diameter (mm),Land ,Cost,Downstream Properties,Expected Burst/year,Expected Leakage l/h,Expected Int to Supply Prop min,Expected Leakage l/d,Avg supply int min,burst_points,leakage_points,supply_points,total_points
481.0,1.6698260725722496,300.0,Rural,1001.8956435433497,2.0,0.018900159091729873,0.5753622795460096,11.340095455037924,13.80869470910423,0.0005670047727518962,0.05852853903335916,0.05753805045334334,0.0007004386111733211,5.8417799708525e-05
631.0,251.98805729020245,100.0,Urban,151192.83437412148,147.0,1.5537820542090242,51.94708588089405,54817.43087249438,1246.730061141457,2.740871543624719,5.167346346967295,5.64023260883336,3.494458112823675,3.417719079318848e-05
120.0,40.29441023113662,100.0,Rural,12088.323069340984,2.0,0.11702368076540275,4.6542571750025825,56.171366767393316,111.70217220006198,0.0028085683383696656,0.3891806368040486,0.5053429397086018,0.003580767744575257,3.2194758079481524e-05
818.0,108.43075904493149,250.0,Urban,108430.75904493149,119.0,1.030469509153599,36.58884009672008,36787.76147678348,878.1321623212818,1.8393880738391741,3.4269882570478623,3.972688083140619,2.3451170457839203,3.160531464718225e-05
945.0,68.90161642144139,100.0,Rural,20670.48492643242,29.0,0.19428211640037385,6.720418776643294,1352.2035301466021,161.29005063943907,0.0676101765073301,0.6461157031277521,0.7296795284330035,0.0861991983371218,3.125788801894679e-05
69.0,40.922044835022966,50.0,Urban,20461.02241751148,20.0,0.18901289391589104,6.345437423759418,680.4464180972078,152.29049817022604,0.03402232090486039,0.6285920758707678,0.6889653667360531,0.04337655866420214,3.07214401628723e-05
855.0,56.39143413562751,50.0,Urban,28195.717067813755,18.0,0.2538490704746745,5.1943048629345725,822.4709883379453,124.66331671042974,0.04112354941689726,0.8442149678875691,0.563979425820316,0.05243022834187154,2.9941248376735395e-05
527.0,34.67934038096556,600.0,Urban,69358.68076193113,63.0,0.6187961749363053,22.7569522402003,116952.47706296171,546.1668537648072,5.847623853148086,2.05790390319716,2.47087015423996,7.455393764040055,2.9670459134895788e-05
201.0,58.222118284875734,100.0,Rural,17466.63548546272,46.0,0.13711682055247976,4.552650572248715,1513.7696988993764,109.26361373396915,0.07568848494496883,0.45600353014137124,0.49431085072021985,0.09649859034017283,2.6107118942334242e-05
383.0,24.51096165709635,50.0,Urban,12255.480828548174,3.0,0.09614630850969116,3.527341607903962,51.91900659523322,84.6561985896951,0.002595950329761661,0.3197496551759683,0.382986395136978,0.0033096916604585668,2.6090339469271313e-05
525.0,18.92122459531895,100.0,Urban,11352.73475719137,18.0,0.08893394685691146,2.947682415616438,384.1946504218575,70.74437797479452,0.019209732521092874,0.2957638133144658,0.32004903064561246,0.024491335907239044,2.6052208533024582e-05
195.0,12.51563664006509,300.0,Urban,15018.763968078107,21.0,0.11497948304244766,3.501153699988806,724.3707431674202,84.02768879973135,0.03621853715837101,0.3823823360979898,0.3801430038345506,0.046176611706617264,2.5460306647786126e-05
365.0,19.201376749163828,50.0,Urban,9600.688374581914,1.0,0.0669548730093667,2.526357792383811,12.051877141686006,60.63258701721146,0.0006025938570843004,0.22266894994661007,0.2743030789995527,0.0007682735068427059,2.3193019214760916e-05
776.0,156.99188918126833,50.0,Urban,78495.94459063417,31.0,0.5460066518062036,10.962148682426523,3046.717117078616,263.09156837823656,0.1523358558539308,1.8158309075508714,1.1902317023762488,0.19421970672099234,2.3132798987522843e-05
378.0,678.8398351045004,100.0,Urban,407303.9010627002,473.0,2.5675207614163305,66.54078442293847,291464.9568359818,1596.9788261505232,14.573247841799091,8.538693693448058,7.224765273265201,18.58007693553467,2.0963937912624155e-05
957.0,155.335863617535,300.0,Urban,186403.03634104203,210.0,1.1521124217094287,34.9924166493698,72583.08256769401,839.8179995848752,3.629154128384701,3.8315308749311745,3.7993540176668352,4.626968788858303,2.0555088319060563e-05
923.0,27.068955362201734,200.0,Urban,23008.612057871473,6.0,0.13750601165959367,3.9586682147984993,247.51082098726863,95.00803715516398,0.012375541049363432,0.45729784631664777,0.4298183271310456,0.015778123539251752,1.987507308856562e-05
675.0,77.01576988718621,50.0,Urban,38507.884943593104,26.0,0.22691873506798302,8.871121330718506,1061.9796801181606,212.90691193724413,0.053098984005908026,0.7546539062770258,0.9631952776168811,0.06769823849415167,1.959738654518298e-05
644.0,173.09261078527803,50.0,Urban,86546.30539263901,55.0,0.49923752592111365,11.88586524856122,4942.451506619025,285.2607659654693,0.24712257533095125,1.660292831191636,1.290525611250716,0.315067479260663,1.9183867221821907e-05
